"GeneIDs","count"
"Pathogenesis-related_thaumatin_superfamily_protein,exocyst_complex_component_sec3A",1
"Pectin_lyase-like_superfamily_protein,Pectin_lyase-like_superfamily_protein,Pectin_lyase-like_superfamily_protein,Pectin_lyase-like_superfamily_protein,Pectin_lyase-like_superfamily_protein,solute_carrier_family_35_protein_(DUF914),Ubiquitin-like_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_disease_resistance_protein_(TIR-NBS-LRR_class)_family,Leucine-rich_repeat_transmembrane_protein_kinase,receptor_like_protein_25,Pectin_lyase-like_superfamily_protein,Chitinase_family_protein,UDP-galactose_transporter_6,receptor_like_protein_34",1
"Pentatricopeptide_repeat_(PPR)_superfamily_protein,Eukaryotic_aspartyl_protease_family_protein,Ha412HOChr06g0282331",1
"Pentatricopeptide_repeat_(PPR)_superfamily_protein,LURP-one-like_protein_(DUF567),Ha412HOChr16g0767621,LURP-one-like_protein_(DUF567)",1
"Pentatricopeptide_repeat_(PPR)_superfamily_protein,SLOW_GROWTH_1,Ribosomal_protein_L35,casein_kinase_I-like_4,Peptidyl-tRNA_hydrolase_II_(PTH2)_family_protein",1
"Pentatricopeptide_repeat_(PPR)_superfamily_protein,multidrug_resistance-associated_protein_3,RING/U-box_superfamily_protein,uncharacterized_protein_AT5G47580,uncharacterized_protein_AT5G47580,uncharacterized_protein_AT5G47580,uncharacterized_protein_AT5G47580",1
"Peroxidase_superfamily_protein,LOB_domain-containing_protein_15",1
"Peroxidase_superfamily_protein,Mo25_family_protein",1
"Phosphatidylinositol_N-acetylglucosaminyltransferase,_GPI19/PIG-P_subunit,calmodulin_binding_protein",1
"Phosphofructokinase_family_protein,fibrillin",1
"Phosphoribosyltransferase_family_protein,[LOW_BITSCORE]_glutathione_S-transferase_tau_27,cellulose_synthase_1",1
"Phototropic-responsive_NPH3_family_protein,Ha412HOChr14g0671491",1
"Plant_invertase/pectin_methylesterase_inhibitor_superfamily",1
"Plant_invertase/pectin_methylesterase_inhibitor_superfamily,alpha/beta-Hydrolases_superfamily_protein,Ribosomal_protein_L18e/L15_superfamily_protein,pectinesterase_(Protein_of_unknown_function,_DUF538)",1
"Plant_invertase/pectin_methylesterase_inhibitor_superfamily_protein,HVA22_homologue_A",1
"Plant_regulator_RWP-RK_family_protein,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein,[LOW_BITSCORE]_Plant_regulator_RWP-RK_family_protein,RNA_polymerase_II,_Rpb4,_core_protein,Plant_regulator_RWP-RK_family_protein,FkbM_family_methyltransferase,[LOW_BITSCORE]_Octicosapeptide/Phox/Bem1p_(PB1)_domain-containing_protein_/_tetratricopeptide_repeat_(TPR)-containing_protein,FkbM_family_methyltransferase,[LOW_BITSCORE]_Octicosapeptide/Phox/Bem1p_(PB1)_domain-containing_protein_/_tetratricopeptide_repeat_(TPR)-containing_protein,FkbM_family_methyltransferase,DEA(D/H)-box_RNA_helicase_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"Pollen_Ole_e_1_allergen_and_extensin_family_protein",1
"Protein_kinase_superfamily_protein,ACT_domain-containing_protein",1
"Protein_kinase_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein",1
"Protein_kinase_superfamily_protein,Malectin/receptor-like_protein_kinase_family_protein,Protein_kinase_superfamily_protein,glutathione_synthetase_2,glutathione_synthetase_2,RING/U-box_superfamily_protein,HSP20-like_chaperones_superfamily_protein,[LOW_BITSCORE]_signal_transducer/transcription_protein,_putative_(DUF1685)",1
"Protein_kinase_superfamily_protein,NADH_dehydrogenase_subunit_4L_(chloroplast),CCT_motif_family_protein,protein_phosphatase_2A_subunit_A2,glycosyl_hydrolase_9C2",1
"Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein",1
"Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein",1
"Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_synaptosomal-associated_protein_SNAP25-like_29",1
"Protein_kinase_superfamily_protein,Putative_membrane_lipoprotein,gamete_expressed_2,gamete_expressed_2,Ha412HOChr03g0139991,MATE_efflux_family_protein,Dynein_light_chain_type_1_family_protein,enhanced_disease_resistance-like_protein_(DUF1336),fanconi_anemia_group_I-like_protein,fanconi_anemia_group_I-like_protein,fanconi_anemia_group_I-like_protein,[LOW_BITSCORE]_UPSTREAM_OF_FLC_protein_(DUF966)",1
"Protein_kinase_superfamily_protein,[LOW_BITSCORE]_2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,Mitochondrial_substrate_carrier_family_protein",1
"Protein_kinase_superfamily_protein,[LOW_BITSCORE]_ARM_repeat_superfamily_protein,AUX/IAA_transcriptional_regulator_family_protein,Protein_kinase_superfamily_protein",1
"Protein_kinase_superfamily_protein,[LOW_BITSCORE]_RALF-like_21,PR5-like_receptor_kinase",1
"Protein_kinase_superfamily_protein,nuclear_factor_Y,_subunit_C11,multidrug_resistance-associated_protein_13,IQ-domain_3,Transducin/WD40_repeat-like_superfamily_protein",1
"Protein_phosphatase_2A_regulatory_B_subunit_family_protein,late_embryogenesis_abundant_domain-containing_protein_/_LEA_domain-containing_protein,plant_UBX_domain-containing_protein_1,glucose-6-phosphate_dehydrogenase_6,Ribonuclease_inhibitor,glyceraldehyde-3-phosphate_dehydrogenase_C2,prohibitin_3",1
"Protein_phosphatase_2C_family_protein,Ribosomal_RNA_processing_Brix_domain_protein,RING/U-box_superfamily_protein,cAMP-regulated_phosphoprotein_19-related_protein,uncharacterized_protein_AT1G26750",1
"Protein_phosphatase_2C_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G13620,leucine-rich_repeat/extensin_2",1
"Pseudouridine_synthase/archaeosine_transglycosylase-like_family_protein,[LOW_BITSCORE]_cell_cycle_switch_protein_52_A2,Glutathione_S-transferase_family_protein,RING/FYVE/PHD_zinc_finger_superfamily_protein",1
"Purple_acid_phosphatases_superfamily_protein",1
"Putative_AT-hook_DNA-binding_family_protein,PLC-like_phosphodiesterases_superfamily_protein",1
"Putative_lysine_decarboxylase_family_protein",1
"Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,kinase_family_with_ARM_repeat_domain-containing_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,YELLOW_STRIPE_like_1,kinase_family_with_ARM_repeat_domain-containing_protein,[LOW_BITSCORE]_Calcium-binding_EF-hand_family_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein",1
"RAC-like_3,high-affinity_nickel-transport_family_protein",1
"RING/FYVE/PHD_zinc_finger_superfamily_protein,F-box_family_protein",1
"RING/U-box_superfamily_protein,ARM_repeat_superfamily_protein,RING/U-box_superfamily_protein,nodulin_MtN21_/EamA-like_transporter_family_protein,tonoplast_monosaccharide_transporter3,plant_intracellular_ras_group-related_LRR_4",1
"RING/U-box_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,Disease_resistance_protein_(TIR-NBS-LRR_class)_family",1
"RING/U-box_superfamily_protein,Protein_kinase_superfamily_protein,radical_SAM_domain-containing_protein_/_GCN5-related_N-acetyltransferase_(GNAT)_family_protein,uncharacterized_protein_AT5G14105,HAL3-like_protein_A",1
"RING/U-box_superfamily_protein,RING/U-box_superfamily_protein",1
"RING/U-box_superfamily_protein,[LOW_BITSCORE]_hypothetical_protein_(DUF936),[LOW_BITSCORE]_Protein_kinase_superfamily_protein,RING/U-box_superfamily_protein,cleavage_and_polyadenylation_specificity_factor_100,O-acyltransferase_(WSD1-like)_family_protein",1
"RING/U-box_superfamily_protein,heat_shock_cognate_protein_70-1,RING/U-box_superfamily_protein",1
"RING/U-box_superfamily_protein,micronuclear_linker_histone_polyprotein-like_protein,S-adenosylmethionine_decarboxylase,F-box/RNI-like_superfamily_protein,trigger_factor,LAG1_longevity_assurance-like_protein,TCP-1/cpn60_chaperonin_family_protein",1
"RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,nuclease",1
"RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,rhodanese-like_domain-containing_protein_/_PPIC-type_PPIASE_domain-containing_protein,Rho_GTPase_activation_protein_(RhoGAP)_with_PH_domain-containing_protein",1
"RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,uncharacterized_protein_AT4G10140,eukaryotic_translation_initiation_factor_SUI1_family_protein",1
"RNA-binding_KH_domain-containing_protein,transcription_factor_jumonji_(jmjC)_domain-containing_protein,kinase_with_tetratricopeptide_repeat_domain-containing_protein,beta-6_tubulin,glutamate-cysteine_ligase,Cytokine-induced_anti-apoptosis_inhibitor_1,_Fe-S_biogenesi,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,bromo-adjacent_homology_(BAH)_domain-containing_protein,D-isomer_specific_2-hydroxyacid_dehydrogenase_family_protein,Ha412HOChr17g0804561,plasma_membrane_intrinsic_protein_1;4,[LOW_BITSCORE]_GRAS_family_transcription_factor,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_heat_shock_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,Protein_kinase_superfamily_protein",1
"RNA-binding_protein_47B,E1_C-terminal_related_1",1
"RNA_helicase_family_protein,Protein_kinase_superfamily_protein,FGGY_family_of_carbohydrate_kinase",1
"RNI-like_superfamily_protein,methyltransferase_C9orf114_protein,kinase_associated_protein_phosphatase,Glycolipid_transfer_protein_(GLTP)_family_protein",1
"ROP_guanine_nucleotide_exchange_factor_5,[LOW_BITSCORE]_Ethylene_insensitive_3_family_protein,guanylyl_cyclase_1",1
"Regulator_of_chromosome_condensation_(RCC1)_family_protein,HSP20-like_chaperones_superfamily_protein,SNARE-associated_protein-like_protein",1
"Remorin_family_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",1
"Reticulon_family_protein,Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein,Chaperone_DnaJ-domain_superfamily_protein",1
"Rhamnogalacturonate_lyase_family_protein,[LOW_BITSCORE]_SPX_(SYG1/Pho81/XPR1)_domain-containing_protein,Rhamnogalacturonate_lyase_family_protein,sister_chromatid_cohesion_1_protein_4",1
"Rho_guanine_nucleotide_exchange_factor,Rho_guanine_nucleotide_exchange_factor,Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein,LisH/CRA/RING-U-box_domains-containing_protein,SAC3/GANP/Nin1/mts3/eIF-3_p25_family,ABC-2_type_transporter_family_protein,Seven_transmembrane_MLO_family_protein,[LOW_BITSCORE]_imidazoleglycerol-phosphate_dehydratase,Serine/Threonine-kinase,Transcription_factor_GTE6,Pentatricopeptide_repeat_(PPR-like)_superfamily_protein,ketol-acid_reductoisomerase",1
"Rho_termination_factor,Ha412HOChr04g0176831,urease,Peptidase_S24/S26A/S26B/S26C_family_protein",1
"Riboflavin_synthase-like_superfamily_protein,Plant_invertase/pectin_methylesterase_inhibitor_superfamily_protein,fatty_acid_biosynthesis_1,tonoplast_monosaccharide_transporter2",1
"Ribonuclease_H-like_superfamily_protein,[LOW_BITSCORE]_photosystem_I_P700_chlorophyll_a_apoprotein_A2_(chloroplast)",1
"Ribosomal_L18p/L5e_family_protein",1
"Ribosomal_protein_L13_family_protein,integral_membrane_protein_(Protein_of_unknown_function_DUF92,_transmembrane),NAD(H)_kinase_3",1
"Ribosomal_protein_L34e_superfamily_protein",1
"Ribosomal_protein_S4,[LOW_BITSCORE]_F-box_family_protein,HVA22_homologue_A",1
"Ribosomal_protein_S5_domain_2-like_superfamily_protein",1
"RmlC-like_cupins_superfamily_protein",1
"RmlC-like_cupins_superfamily_protein,N-MYC_downregulated-like_1,arginine_methyltransferase_11",1
"RmlC-like_cupins_superfamily_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G37113,[LOW_BITSCORE]_Carbohydrate-binding-like_fold,[LOW_BITSCORE]_bystin-like_protein,RmlC-like_cupins_superfamily_protein",1
"S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein",1
"S-locus_lectin_protein_kinase_family_protein,emp24/gp25L/p24_family/GOLD_family_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,alpha-amylase-like_3,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,GCK_domain-containing_protein",1
"SAUR-like_auxin-responsive_protein_family,polyamine-modulated_factor_1-binding_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein",1
"SAUR-like_auxin-responsive_protein_family,spermidine_hydroxycinnamoyl_transferase,disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_transducin_family_protein_/_WD-40_repeat_family_protein,Disease_resistance_protein_(TIR-NBS-LRR_class)_family",1
"SBP_(S-ribonuclease_binding_protein)_family_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,kinase_family_with_ARM_repeat_domain-containing_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,YELLOW_STRIPE_like_1,kinase_family_with_ARM_repeat_domain-containing_protein,[LOW_BITSCORE]_Calcium-binding_EF-hand_family_protein",1
"SCARECROW-like_14,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"SEC6",1
"SET_domain_protein_2,[LOW_BITSCORE]_Concanavalin_A-like_lectin_protein_kinase_family_protein,[LOW_BITSCORE]_expansin_A13,[LOW_BITSCORE]_3'-5'-exoribonuclease_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G54585,[LOW_BITSCORE]_zinc_ion_binding_protein",1
"SEUSS-like_3,[LOW_BITSCORE]_cationic_amino_acid_transporter_3",1
"SNARE_associated_Golgi_protein_family,lipid_transporter,Leucine-rich_repeat_protein_kinase_family_protein",1
"SOUL_heme-binding_family_protein,[LOW_BITSCORE]_Eukaryotic_translation_initiation_factor_eIF2A_family_protein",1
"SOUL_heme-binding_family_protein,methionine_sulfoxide_reductase_B_2,Transducin/WD40_repeat-like_superfamily_protein",1
"Saccharopine_dehydrogenase,Ha412HOChr17g0822911,DUF1336_family_protein_(DUF1336),transmembrane_protein_(DUF872),SNF1_kinase_homolog_10",1
"Sec14p-like_phosphatidylinositol_transfer_family_protein",1
"Sec14p-like_phosphatidylinositol_transfer_family_protein,HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein,POZ/BTB_containin_G-protein_1,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,ATP_citrate_lyase_(ACL)_family_protein,UDP-Glycosyltransferase_/_trehalose-phosphatase_family_protein",1
"Signal_transduction_histidine_kinase,_hybrid-type,_ethylene_sensor",1
"Stress_induced_protein,Stress_induced_protein",1
"Subtilase_family_protein,Ha412HOChr07g0290441,Subtilase_family_protein,arginine_decarboxylase_2",1
"TARGET_OF_MONOPTEROS_6,Ribosomal_protein_L12/_ATP-dependent_Clp_protease_adaptor_protein_ClpS_family_protein,Serine/Threonine-kinase_ATM,[LOW_BITSCORE]_dentin_sialophosphoprotein-like_protein,HCO3-_transporter_family,myb_domain_protein_98,Glucose-6-phosphate/phosphate_translocator-like_protein,SKP1/ASK-interacting_protein_16,Phox_(PX)_domain-containing_protein,Mitochondrial_import_inner_membrane_translocase_subunit_Tim17/Tim22/Tim23_family_protein",1
"TCP_family_transcription_factor",1
"TCP_family_transcription_factor,Proline-rich_spliceosome-associated_(PSP)_family_protein_/_zinc_knuckle_(CCHC-type)_family_protein,photosystem_II_protein_D1_(chloroplast),RNA_polymerase_transcriptional_regulation_mediator-like_protein",1
"TRICHOME_BIREFRINGENCE-LIKE_39",1
"Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,TRICHOME_BIREFRINGENCE-LIKE_38",1
"Thioredoxin_superfamily_protein,membrane-anchored_ubiquitin-fold_protein_4_precursor,Pollen_Ole_e_1_allergen_and_extensin_family_protein,ACT_domain_repeat_6",1
"Transcription_elongation_factor_(TFIIS)_family_protein,serine_carboxypeptidase-like_16,PLAC8_family_protein,HIS_triad_family_protein_3,alpha-L-arabinofuranosidase_1",1
"Transcriptional_coactivator/pterin_dehydratase,Ha412HOChr14g0689771,VEFS-Box_of_polycomb_protein,Ha412HOChr14g0689801,disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,orange_protein,[LOW_BITSCORE]_DCD_(Development_and_Cell_Death)_domain_protein,Ha412HOChr14g0689991",1
"Transducin/WD40_repeat-like_superfamily_protein,Ha412HOChr06g0275971",1
"Transducin/WD40_repeat-like_superfamily_protein,Putative_pyridoxal_phosphate-dependent_enzyme,_YBL036C_type,[LOW_BITSCORE]_Exostosin_family_protein,transcription_factor_jumonji_(jmjC)_domain-containing_protein",1
"Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_zinc_ion_binding_protein,C-jun-amino-terminal_kinase-interacting_protein",1
"Transducin_family_protein_/_WD-40_repeat_family_protein",1
"Translation_initiation_factor_SUI1_family_protein,xyloglucan_endotransglucosylase/hydrolase_8,Oligosaccharyltransferase_complex/magnesium_transporter_family_protein",1
"Transmembrane_amino_acid_transporter_family_protein",1
"Transmembrane_amino_acid_transporter_family_protein,Ha412HOChr02g0059991,[LOW_BITSCORE]_ankyrin_repeat_family_protein,[LOW_BITSCORE]_reverse_transcriptase_family_protein",1
"Tyrosine_transaminase_family_protein,GroES-like_zinc-binding_alcohol_dehydrogenase_family_protein",1
"U-box_domain-containing_protein_kinase_family_protein",1
"UDP-GLUCOSE_PYROPHOSPHORYLASE_1,myosin-like_protein_XIF,tRNA-splicing_ligase_(DUF239)",1
"UDP-Glycosyltransferase_/_trehalose-phosphatase_family_protein",1
"UDP-Glycosyltransferase_superfamily_protein,UDP-Glycosyltransferase_superfamily_protein,[LOW_BITSCORE]_UDP-Glycosyltransferase_superfamily_protein,UDP-Glycosyltransferase_superfamily_protein",1
"UDP-Glycosyltransferase_superfamily_protein,UDP-glucosyl_transferase_76E2,[LOW_BITSCORE]_shaggy-like_kinase_13,F-box_and_associated_interaction_domains-containing_protein,HSP20-like_chaperones_superfamily_protein,HSP20-like_chaperones_superfamily_protein,HSP20-like_chaperones_superfamily_protein,hypothetical_protein_(DUF3527),PPPDE_thiol_peptidase_family_protein",1
"UDP-Glycosyltransferase_superfamily_protein,[LOW_BITSCORE]_Leucine-rich_repeat_(LRR)_family_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein",1
"UDP-glucosyl_transferase_85A2",1
"UV_radiation_resistance-associated_protein,STRUBBELIG-receptor_family_3,[LOW_BITSCORE]_NAD(P)-binding_Rossmann-fold_superfamily_protein",1
"Ubiquitin-like_superfamily_protein",1
"Vacuolar_iron_transporter_(VIT)_family_protein",1
"Vacuolar_protein_sorting_55_(VPS55)_family_protein",1
"Vacuolar_sorting_protein_39,GATA_transcription_factor_19",1
"WAPL_(Wings_apart-like_protein_regulation_of_heterochromatin)_protein,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_MAP_kinase/_ERK_kinase_1,F-box_and_associated_interaction_domains-containing_protein,mitochondrial_RNAediting_factor_1,phospholipase_D_alpha_1,Nucleoporin_interacting_component_(Nup93/Nic96-like)_family_protein,[LOW_BITSCORE]_TGF-beta_receptor_interacting_protein_1,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_DREB2A-interacting_protein_2,alpha/beta-Hydrolases_superfamily_protein",1
"WCRKC_thioredoxin_1",1
"WD-40_repeat_family_protein_/_beige-like_protein,Membrane_trafficking_VPS53_family_protein,zinc_finger_protein-like_protein,Ha412HOChr04g0191801,SEC7-like_guanine_nucleotide_exchange_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,[LOW_BITSCORE]_CCAAT-binding_factor,ARM_repeat_superfamily_protein",1
"WRKY_DNA-binding_protein_7",1
"WRKY_DNA-binding_protein_71,purple_acid_phosphatase_26,Ha412HOChr10g0473631,[LOW_BITSCORE]_Calcineurin-like_metallo-phosphoesterase_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein",1
"WRKY_DNA-binding_protein_9,[LOW_BITSCORE]_DnaJ_domain_protein",1
"WUSCHEL_related_homeobox_1,[LOW_BITSCORE]_PAS_domain-containing_protein_tyrosine_kinase_family_protein",1
"XH/XS_domain-containing_protein,Ha412HOChr17g0814241,C-terminal_domain_phosphatase-like_3,C-terminal_domain_phosphatase-like_3,uncharacterized_protein_AT5G13330,aspartic_proteinase_A1,Mitochondrial_substrate_carrier_family_protein,Zinc_finger_(C3HC4-type_RING_finger)_family_protein",1
"YELLOW_STRIPE_like_6,[LOW_BITSCORE]_chitinase-like_protein,non-intrinsic_ABC_protein_14,[LOW_BITSCORE]_nucleoporin_GLE1-like_protein,regulator_of_nonsense_transcript_protein,micronuclear_linker_histone_polyprotein-like_protein",1
"Ypt/Rab-GAP_domain_of_gyp1p_superfamily_protein,early_nodulin-like_protein_9,PDI-like_5-3,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,Protein_kinase_superfamily_protein",1
"ZIP_metal_ion_transporter_family,topoisomerase_II,Ha412HOChr01g0027881,RNA/RNP_complex-1-interacting_phosphatase,DNA-directed_RNA_polymerase,_RBP11-like_protein,FMN-linked_oxidoreductases_superfamily_protein",1
"Zinc-binding_dehydrogenase_family_protein,Methyltransferase_family_protein,Late_embryogenesis_abundant_(LEA)_hydroxyproline-rich_glycoprotein_family",1
"Zinc_finger_(C3HC4-type_RING_finger)_family_protein,[LOW_BITSCORE]_Homeodomain-like_transcriptional_regulator,UDP-Glycosyltransferase_superfamily_protein,hexokinase-like_3",1
"[LOW_BITSCORE]_2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,Sulfite_exporter_TauE/SafE_family_protein,Ha412HOChr01g0043521,sequence-specific_DNA_binding_transcription_factor,Pyruvate_kinase_family_protein,aspartate/glutamate/uridylate_kinase_family_protein,Leucine-rich_repeat_protein_kinase_family_protein",1
"[LOW_BITSCORE]_ABC-2_type_transporter_family_protein,Putative_AT-hook_DNA-binding_family_protein",1
"[LOW_BITSCORE]_ALBINO_OR_PALE-GREEN_13,rna_processing_factor_2,Thioredoxin_superfamily_protein",1
"[LOW_BITSCORE]_ARF-GAP_domain_9",1
"[LOW_BITSCORE]_ARM_repeat_superfamily_protein,AUX/IAA_transcriptional_regulator_family_protein,Protein_kinase_superfamily_protein",1
"[LOW_BITSCORE]_AT_hook_motif_DNA-binding_family_protein,Ha412HOChr05g0215831",1
"[LOW_BITSCORE]_Ankyrin_repeat_family_protein",1
"[LOW_BITSCORE]_Auxin-responsive_GH3_family_protein,Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,Malectin/receptor-like_protein_kinase_family_protein,F-box_family_protein,ACD1-like_protein,ACD1-like_protein,ACD1-like_protein,ACD1-like_protein,[LOW_BITSCORE]_transcription_activator-like_protein,[LOW_BITSCORE]_kinesin_2,ACD1-like_protein,ACD1-like_protein,ACD1-like_protein,ACD1-like_protein,ACD1-like_protein,embryo_sac_development_arrest_14",1
"[LOW_BITSCORE]_C-8_sterol_isomerase,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"[LOW_BITSCORE]_Ca2+dependent_plant_phosphoribosyltransferase_family_protein,uncharacterized_protein_AT5G47580,Ha412HOChr10g0463891,B-cell_receptor-associated_31-like_protein",1
"[LOW_BITSCORE]_Cell_cycle_regulated_microtubule_associated_protein,[LOW_BITSCORE]_WIP_domain_protein_4,pyrroline-5-carboxylate_reductase,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,uncharacterized_protein_AT1G53035,Ha412HOChr17g0835931",1
"[LOW_BITSCORE]_Clathrin,_heavy_chain,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,NADH-ubiquinone_oxidoreductase_24_kDa_subunit,AUX/IAA_transcriptional_regulator_family_protein,indoleacetic_acid-induced_protein_16,RNI-like_superfamily_protein,Ha412HOChr15g0697421,Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_Glucose-6-phosphate/phosphate_translocator-like_protein",1
"[LOW_BITSCORE]_DCD_(Development_and_Cell_Death)_domain_protein,[LOW_BITSCORE]_Nucleic_acid-binding,_OB-fold-like_protein",1
"[LOW_BITSCORE]_DHFS-FPGS_homolog_C",1
"[LOW_BITSCORE]_DUF538_family_protein,_putative_(Protein_of_unknown_function,_DUF538),BTB/POZ_domain-containing_protein,phototropin_1,Ha412HOChr04g0170431",1
"[LOW_BITSCORE]_Defensin-like_(DEFL)_family_protein,O-fucosyltransferase_family_protein,vacuolar_iron_transporter_1,T-complex_protein_1_alpha_subunit,Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein",1
"[LOW_BITSCORE]_Endosomal_targeting_BRO1-like_domain-containing_protein",1
"[LOW_BITSCORE]_Eukaryotic_aspartyl_protease_family_protein,cellulose_synthase-like_D5",1
"[LOW_BITSCORE]_Exostosin_family_protein,[LOW_BITSCORE]_starch_synthase_4,[LOW_BITSCORE]_Cox19-like_CHCH_family_protein",1
"[LOW_BITSCORE]_F-box/RNI-like/FBD-like_domains-containing_protein",1
"[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,serine_hydroxymethyltransferase_4",1
"[LOW_BITSCORE]_F-box_family_protein,[LOW_BITSCORE]_Disease_resistance_protein_(CC-NBS-LRR_class)_family,[LOW_BITSCORE]_NB-ARC_domain-containing_disease_resistance_protein,Root_hair_defective_3_GTP-binding_protein_(RHD3),kinase_superfamily_with_octicosapeptide/Phox/Bem1p_domain-containing_protein",1
"[LOW_BITSCORE]_FAD/NAD(P)-binding_oxidoreductase_family_protein",1
"[LOW_BITSCORE]_Fes1A,phospholipid:diacylglycerol_acyltransferase,Ha412HOChr10g0471461,CTC-interacting_domain_4,alfin-like_5,hydroxyproline-rich_glycoprotein_family_protein,Ha412HOChr10g0471521,[LOW_BITSCORE]_gamma-adaptin_1",1
"[LOW_BITSCORE]_GDSL-motif_lipase_7,[LOW_BITSCORE]_P-glycoprotein_6,DNA_repair_and_meiosis_protein_(Mre11)",1
"[LOW_BITSCORE]_Galactose_oxidase/kelch_repeat_superfamily_protein,zinc_finger_CCCH_domain_protein,[LOW_BITSCORE]_Granulin_repeat_cysteine_protease_family_protein,[LOW_BITSCORE]_Radical_SAM_superfamily_protein,slufate_transporter_2;1",1
"[LOW_BITSCORE]_Ggamma-subunit_1,3-ketoacyl-acyl_carrier_protein_synthase_I,glutathione_S-transferase_TAU_8,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"[LOW_BITSCORE]_Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G32460,[LOW_BITSCORE]_Lycopene_beta/epsilon_cyclase_protein",1
"[LOW_BITSCORE]_Granulin_repeat_cysteine_protease_family_protein,[LOW_BITSCORE]_Radical_SAM_superfamily_protein,slufate_transporter_2;1",1
