"GeneIDs","count"
"calmodulin-binding_receptor-like_cytoplasmic_kinase_1",1
"calmodulin-domain_protein_kinase_5",1
"calmodulin-domain_protein_kinase_9,pumilio_1,[LOW_BITSCORE]_F-box_protein",1
"calmodulin-like_38,calmodulin-like_38,calmodulin-like_38,Ha412HOChr09g0399001,[LOW_BITSCORE]_organic_cation/carnitine_transporter_2,Aldolase-type_TIM_barrel_family_protein,F-box_and_associated_interaction_domains-containing_protein,uncharacterized_protein_AT3G01860",1
"calmodulin_1,ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein,ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein,ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein",1
"calmodulin_7,BTB-POZ_and_MATH_domain_4,rna_processing_factor_2,rna_processing_factor_2,RNA_processing_FACTOR,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"calmodulin_like_42",1
"calreticulin_1a",1
"calreticulin_3",1
"camelliol_C_synthase_1,double-stranded_RNA-binding_domain_(DsRBD)-containing_protein,double-stranded_RNA_binding_protein-related_/_DsRBD_protein-like_protein,O-acetyltransferase_family_protein",1
"carbamoyl_phosphate_synthetase_A",1
"carbamoyl_phosphate_synthetase_A,thaumatin-like_protein_3",1
"carbohydrate_esterase,_putative_(DUF303),P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"carboxyesterase_18,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_flavonol_synthase_6",1
"carboxyesterase_18,carboxyesterase_18,carboxyesterase_18,carboxyesterase_18,carboxyesterase_18,carboxyesterase_18",1
"carboxyl-terminal_peptidase_(DUF239)",1
"carboxyl-terminal_peptidase_(DUF239),tRNA-splicing_ligase_(DUF239)",1
"carboxyl-terminal_proteinase,_putative_(DUF239),uncharacterized_protein_AT1G70560,Clathrin_adaptor_complexes_medium_subunit_family_protein",1
"carboxyl_terminus_of_HSC70-interacting_protein,RAB_GTPase_homolog_A5B,ribosomal_protein_L20_(chloroplast),ribosomal_protein_S18_(chloroplast),ATP-dependent_Clp_protease_proteolytic_subunit_(chloroplast),RNA_processing_FACTOR,Ha412HOChr01g0025841,LEM3_(ligand-effect_modulator_3)_family_protein_/_CDC50_family_protein,prefoldin_6,nucleic_acid_binding_protein",1
"carboxyl_terminus_of_HSC70-interacting_protein,plant_U-box_9",1
"cardiomyopathy-associated_protein,VIRE2_interacting_protein_2,Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein",1
"carotenoid_cleavage_dioxygenase_1,[LOW_BITSCORE]_Seryl-tRNA_synthetase",1
"casein_kinase_I-like_3,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_6",1
"casein_kinase_I-like_6,Ribosomal_protein_L14",1
"casein_kinase_II_beta_subunit_4,[LOW_BITSCORE]_Galactosyltransferase_family_protein,NOD26-like_intrinsic_protein_1;2,Cox19_family_protein_(CHCH_motif)",1
"casein_lytic_proteinase_B4,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein",1
"catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,CDC27_family_protein",1
"catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,microtubule-associated_proteins_65-1,RIBOSOMAL_RNA_PROCESSING_5,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family",1
"catalytics",1
"cation/H+_exchanger_17,[LOW_BITSCORE]_WRKY_DNA-binding_protein_55,Ha412HOChr03g0136621,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,wall-associated_kinase_2,wall_associated_kinase_5,wall-associated_kinase_2,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein",1
"cation_exchanger_3",1
"cation_exchanger_4,Zinc-binding_alcohol_dehydrogenase_family_protein,myosin_heavy_chain-like_protein,nudix_hydrolase_homolog_15",1
"cell_division_cycle_45",1
"cell_division_cycle_48C,Pseudouridine_synthase_family_protein,WD-40_repeat_family_protein_/_small_nuclear_ribonucleoprotein_Prp4p-like_protein,[LOW_BITSCORE]_helicase_in_vascular_tissue_and_tapetum",1
"cell_division_cycle_5,general_control_non-repressible_4",1
"cell_division_cycle_5,general_control_non-repressible_4,plant_glycogenin-like_starch_initiation_protein_6",1
"cell_growth_defect_protein,Regulator_of_chromosome_condensation_(RCC1)_family_protein",1
"cell_wall-associated_kinase,wall_associated_kinase_3,tRNA-methyltransferase_non-catalytic_subunit_trm6MTase_subunit,S-locus_lectin_protein_kinase_family_protein",1
"cell_wall_invertase_2,zinc_transporter_10_precursor",1
"cellulose_synthase,_putative_(DUF1644),uncharacterized_protein_AT3G24750,Galactose_oxidase/kelch_repeat_superfamily_protein,synaptobrevin-related_protein_1",1
"cellulose_synthase-like_A02,Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Adaptor_protein_complex_AP-2,_alpha_subunit,Phototropic-responsive_NPH3_family_protein",1
"cellulose_synthase-like_A02,uncharacterized_protein_AT2G27830",1
"cellulose_synthase-like_D5",1
"cellulose_synthase_1",1
"cellulose_synthase_A4,NAD(P)-binding_Rossmann-fold_superfamily_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,Protein_kinase_superfamily_protein,KCBP-interacting_protein_kinase,cytochrome_P450,_family_94,_subfamily_C,_polypeptide_1",1
"cellulose_synthase_A4,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Histone_superfamily_protein,Histone_superfamily_protein",1
"cellulose_synthase_A4,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Histone_superfamily_protein,Histone_superfamily_protein,UDP-N-acetylglucosamine_transferase_subunit_ALG14-like_protein,Ha412HOChr09g0390381",1
"cellulose_synthase_like_A11,[LOW_BITSCORE]_Plant_transposase_(Ptta/En/Spm_family)",1
"cellulose_synthase_like_G2,TRAF-like_superfamily_protein,TRAF-like_superfamily_protein,TRAF-like_superfamily_protein,TRAF-like_superfamily_protein,syntaxin_of_plants_111,zinc_knuckle_(CCHC-type)_family_protein,Polyketide_cyclase/dehydrase_and_lipid_transport_superfamily_protein",1
"cellulose_synthase_like_G3,cellulose_synthase_like_G3,cellulose_synthase_like_G1,cellulose_synthase_like_G2,carbon-nitrogen_hydrolase_family_protein,trehalase_1",1
"centrin2,adaptin_family_protein,[LOW_BITSCORE]_NAD(P)-binding_Rossmann-fold_superfamily_protein,6-phosphogluconate_dehydrogenase_family_protein,[LOW_BITSCORE]_F-box_family_protein,Glutaredoxin_family_protein,hercules_receptor_kinase_1",1
"centrin2,centrin2,adaptin_family_protein,[LOW_BITSCORE]_NAD(P)-binding_Rossmann-fold_superfamily_protein,6-phosphogluconate_dehydrogenase_family_protein,[LOW_BITSCORE]_F-box_family_protein",1
"centromere_protein_X,sieve_element_occlusion_amino-terminus_protein,SMAD/FHA_domain-containing_protein,31-kDa_RNA_binding_protein,proline_transporter_2,proline_transporter_2",1
"centroradiali",1
"centroradiali,[LOW_BITSCORE]_terminal_EAR1-like_1,Ribosomal_protein_L1p/L10e_family,acetyl-CoA_synthetase",1
"centroradiali,[LOW_BITSCORE]_terminal_EAR1-like_1,Ribosomal_protein_L1p/L10e_family,acetyl-CoA_synthetase,acetyl-CoA_synthetase",1
"chitinase-like_protein,Ha412HOChr05g0217541,sucrose_transporter_2,[LOW_BITSCORE]_Ta11-like_non-LTR_retrotransposon",1
"chitinase_A,chitinase_A,chitinase_A",1
"chloride_channel_C,[LOW_BITSCORE]_UDP-glucosyl_transferase_76C1,chloride_channel_C,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,HOPW1-1-interacting_2",1
"chloride_channel_C,[LOW_BITSCORE]_histone_deacetylase_1,[LOW_BITSCORE]_Myb/SANT-like_DNA-binding_domain_protein,eukaryotic_translation_initiation_factor_4A1,[LOW_BITSCORE]_EF_hand_calcium-binding_protein_family",1
"chloride_channel_F,WRKY_DNA-binding_protein_2,peroxin_5",1
"chlorophyllase_1,[LOW_BITSCORE]_Endonuclease/exonuclease/phosphatase_family_protein,TIFY_domain/Divergent_CCT_motif_family_protein,[LOW_BITSCORE]_rop_guanine_nucleotide_exchange_factor-like_protein,ETO1-like_1",1
"chloroplast_RNA-binding_protein_29,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,cyclic_nucleotide-gated_channel_15,cyclic_nucleotide-gated_channel_15",1
"chloroplast_RNA_binding_protein,F-box_family_protein,dual_specificity_protein_phosphatase-like_protein,CDPK-related_kinase_1",1
"chloroplast_sulfur_E,Late_embryogenesis_abundant_(LEA)_hydroxyproline-rich_glycoprotein_family,uridine_kinase-like_4,[LOW_BITSCORE]_zinc_finger_(C2H2_type)_family_protein,[LOW_BITSCORE]_SKU5_similar_1",1
"chloroplastic_drought-induced_stress_protein_of_32_kD,Abscisic_acid-responsive_(TB2/DP1,_HVA22)_family_protein,spindle_assembly_abnormal_protein_(DUF620),Calcium-binding_EF-hand_family_protein,phosphate_starvation_response_1",1
"chlorsulfuron/imidazolinone_resistant_1,F-box_and_associated_interaction_domains-containing_protein,Ha412HOChr06g0284011",1
"choline_monooxygenase,_putative_(CMO-like)",1
"chromatin_protein_family,Avr9/Cf-9_rapidly_elicited_protein,translocase_inner_membrane_subunit_17-2,hexokinase_2,RED_family_protein,IQ-domain_26,profilin_2,profilin_5,HAD_superfamily,_subfamily_IIIB_acid_phosphatase",1
"chromatin_remodeling_31,hypothetical_protein_(DUF581),SBP_(S-ribonuclease_binding_protein)_family_protein,Got1/Sft2-like_vescicle_transport_protein_family,Ras-related_small_GTP-binding_family_protein,Single_hybrid_motif_superfamily_protein,[LOW_BITSCORE]_Leucine-rich_receptor-like_protein_kinase_family_protein,Leucine-rich_repeat_protein_kinase_family_protein",1
"chromatin_remodeling_5",1
"chromatin_remodeling_5,NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_Myb/SANT-like_DNA-binding_domain_protein,nuclease,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,ribosomal_protein_S3_(mitochondrion)",1
"chromomethylase_3,hydrolases,_acting_on_ester_bond,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Ha412HOChr02g0084571,GATA_transcription_factor_9,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"chromomethylase_3,hydrolases,_acting_on_ester_bond,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Ha412HOChr02g0084571,GATA_transcription_factor_9,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein",1
"chromomethylase_3,hydrolases,_acting_on_ester_bond,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Ha412HOChr02g0084571,GATA_transcription_factor_9,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,Transport_protein_particle_(TRAPP)_component,cellulose_synthase_like_D4",1
"cinnamyl-alcohol_dehydrogenase,Ha412HOChr02g0068321,[LOW_BITSCORE]_polarity_axis_stabilization_protein",1
"cinnamyl_alcohol_dehydrogenase_6",1
"cinnamyl_alcohol_dehydrogenase_8,Di-glucose_binding_protein_with_Kinesin_motor_domain-containing_protein,dynamin-related_protein_3A",1
"cinnamyl_alcohol_dehydrogenase_8,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein",1
"cinnamyl_alcohol_dehydrogenase_8,cinnamyl_alcohol_dehydrogenase_6",1
"cinnamyl_alcohol_dehydrogenase_9",1
"clathrin_adaptor_complexes_medium_subunit_family_protein,homeobox_51",1
"cleavage_and_polyadenylation_specificity_factor_160",1
"cleavage_and_polyadenylation_specificity_factor_30,SIT4_phosphatase-associated_family_protein,39S_ribosomal_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,Insulinase_(Peptidase_family_M16)_family_protein,Ha412HOChr15g0717241,protein_kinases;ubiquitin-protein_ligase",1
"cobalt_ion_binding_protein,[LOW_BITSCORE]_Leucine-rich_repeat_transmembrane_protein_kinase,Acyl-CoA_N-acyltransferase_with_RING/FYVE/PHD-type_zinc_finger_protein,integral_membrane_metal-binding_family_protein_(DUF2296),ubiquitin-conjugating_enzyme_35",1
"cobalt_ion_binding_protein,global_transcription_factor_group_E4,[LOW_BITSCORE]_Nuclear_transport_factor_2_(NTF2)_family_protein_with_RNA_binding_(RRM-RBD-RNP_motifs)_domain-containing_protein",1
"cobalt_ion_transmembrane_transporter,Myb/SANT-like_DNA-binding_domain_protein,[LOW_BITSCORE]_poly(A)_binding_protein_3,chloride_channel_B,[LOW_BITSCORE]_uncharacterized_protein_AT3G09130,chloride_channel_B,SWIB/MDM2_domain_superfamily_protein",1
"coenzyme_Q_biosynthesis_Coq4_family_protein_/_ubiquinone_biosynthesis_Coq4_family_protein",1
"coiled-coil_protein,Histone_H3_K4-specific_methyltransferase_SET7/9_family_protein,Zinc-binding_ribosomal_protein_family_protein,Protein_kinase_superfamily_protein,Putative_membrane_lipoprotein,gamete_expressed_2,gamete_expressed_2,Ha412HOChr03g0139991,MATE_efflux_family_protein,Dynein_light_chain_type_1_family_protein",1
"cold-regulated_protein,NB-ARC_domain-containing_disease_resistance_protein",1
"conserved_oligomeric_Golgi_complex_component-related_/_COG_complex_component-like_protein,S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,Ha412HOChr11g0490611,S-locus_lectin_protein_kinase_family_protein,[LOW_BITSCORE]_RING/U-box_superfamily_protein",1
"conserved_oligomeric_Golgi_complex_subunit_4,[LOW_BITSCORE]_Cysteine_proteinases_superfamily_protein,[LOW_BITSCORE]_phosphotransferases/inositol_or_phosphatidylinositol_kinase,[LOW_BITSCORE]_hypothetical_protein_(Protein_of_unknown_function,_DUF538),[LOW_BITSCORE]_Xanthine/uracil_permease_family_protein,[LOW_BITSCORE]_nine-cis-epoxycarotenoid_dioxygenase_6",1
"cooperatively_regulated_by_ethylene_and_jasmonate_1,TCP-1/cpn60_chaperonin_family_protein,Integrase-type_DNA-binding_superfamily_protein",1
"copper-exporting_ATPase_/_responsive-to-antagonist_1_/_copper-transporting_ATPase_(RAN1)",1
"copper-exporting_ATPase_/_responsive-to-antagonist_1_/_copper-transporting_ATPase_(RAN1),copper-exporting_ATPase_/_responsive-to-antagonist_1_/_copper-transporting_ATPase_(RAN1),Pectin_lyase-like_superfamily_protein,Glycosyl_hydrolase_family_38_protein,RING/U-box_superfamily_protein",1
"copper/zinc_superoxide_dismutase_1,[LOW_BITSCORE]_DNAJ_homologue_2",1
"copper_ion_binding_/_methyltransferase,heat_shock_protein_70_(Hsp_70)_family_protein,Malectin/receptor-like_protein_kinase_family_protein,heat_shock_protein_70_(Hsp_70)_family_protein,Nodulin_MtN3_family_protein,Spc97_/_Spc98_family_of_spindle_pole_body_(SBP)_component",1
"copper_transporter_5,alpha/beta-Hydrolases_superfamily_protein",1
"cotton_fiber_(DUF761),cyclic_nucleotide-gated_cation_channel_4,Ribonuclease_H-like_superfamily_protein,cyclic_nucleotide-gated_cation_channel_4,cyclic_nucleotide-gated_cation_channel_4,Ha412HOChr11g0490211,Late_embryogenesis_abundant_(LEA)_protein-like_protein",1
"cryptic_loci_regulator,beta-1,4-N-acetylglucosaminyltransferase_family_protein,NAC_domain_containing_protein_44,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,D6_protein_kinase_like_2,sulfotransferase_17,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,zinc_finger_(CCCH-type)_family_protein_/_RNA_recognition_motif_(RRM)-containing_protein",1
"cryptochrome_1,APR-like_4,methyl-CPG-binding_domain_8",1
"cullin-associated_and_neddylation_dissociated,[LOW_BITSCORE]_aminopeptidase_M1,nucleic_acid_binding/RNA_binding_protein,NADH_dehydrogenase_(ubiquinone)s",1
"cullin_1,Ha412HOChr13g0613541,CW-type_Zinc_Finger,FAR1-related_sequence_7,[LOW_BITSCORE]_Caleosin-related_family_protein,FAR1-related_sequence_5,heat_shock_transcription_factor_A2",1
"cullin_3,[LOW_BITSCORE]_Histidine_kinase-,_DNA_gyrase_B-,_and_HSP90-like_ATPase_family_protein,NADH_dehydrogenase_ubiquinone_1_beta_subcomplex_subunit_10-B-like_protein_(Complex_I_subunit_NDUFS6)",1
"cullin_3,[LOW_BITSCORE]_Major_facilitator_superfamily_protein,Ha412HOChr17g0823391",1
"cullin_3,[LOW_BITSCORE]_integral_membrane_protein_(Protein_of_unknown_function_DUF92,_transmembrane)",1
"cullin_3B,Disease_resistance_protein_(TIR-NBS_class),ARID/BRIGHT_DNA-binding,_ELM2_domain_and_myb-like_DNA-binding_domain-containing_protein",1
"curculin-like_(mannose-binding)_lectin_family_protein_/_PAN_domain-containing_protein,annexin_5,Ha412HOChr13g0606751,annexin_5",1
"cyanase,uncharacterized_protein_AT5G16250,SIGNAL_PEPTIDE_PEPTIDASE-LIKE_1,[LOW_BITSCORE]_CTC-interacting_domain_12,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G07572,uncharacterized_protein_AT5G16250",1
"cyclase_associated_protein_1,HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein,roline-rich_extensin-like_receptor_kinase_4,coatomer_gamma-2_subunit,_putative_/_gamma-2_coat_protein,_putative_/_gamma-2_COP,HXXXD-type_acyl-transferase_family_protein",1
"cyclic_nucleotide-binding_transporter_1,cyclic_nucleotide-binding_transporter_1,NAC_domain_containing_protein_57,[LOW_BITSCORE]_O-glucosyltransferase_rumi-like_protein_(DUF821),Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_SHV3-like_2,protein_tyrosine_kinase_family_protein",1
"cyclic_nucleotide-gated_channel_13,[LOW_BITSCORE]_Pre-mRNA-processing-splicing_factor,[LOW_BITSCORE]_Peptidase_S41_family_protein,RING/U-box_superfamily_protein",1
"cyclin-dependent_kinase-like_protein,Sec1/munc18-like_(SM)_proteins_superfamily",1
"cyclin-dependent_kinase_B1;2,[LOW_BITSCORE]_SWIB_complex_BAF60b_domain-containing_protein,[LOW_BITSCORE]_RNA_polymerase_II_transcription_mediator,[LOW_BITSCORE]_ABC2_homolog_4",1
"cyclin-dependent_kinase_C;1,tubulin_beta-1_chain,cytomatrix_protein-like_protein,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,[LOW_BITSCORE]_ABC2_homolog_13,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein,SNARE-like_superfamily_protein,vacuolar_sorting-associated_protein_(DUF946),[LOW_BITSCORE]_winged-helix_DNA-binding_transcription_factor_family_protein",1
"cyclin-like_protein",1
"cyclin_p3;2",1
"cycling_DOF_factor_1",1
"cycling_DOF_factor_1,HNH_endonuclease",1
"cysteine-rich_RECEPTOR-like_kinase,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,Ha412HOChr16g0787751,[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein_with_retrovirus_zinc_finger-like_domain-containing_protein,disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_cellulose_synthase-like_A10,cysteine-rich_RECEPTOR-like_kinase",1
"cysteine-rich_RECEPTOR-like_kinase,microfibrillar-associated_protein-like_protein,SNF2_domain-containing_protein_/_helicase_domain-containing_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,[LOW_BITSCORE]_lon_protease_2",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_19",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_2,[LOW_BITSCORE]_PLAC8_family_protein,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_3",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_2,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_2,Pyruvate_phosphate_dikinase,_PEP/pyruvate_binding_domain-containing_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_26,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,[LOW_BITSCORE]_Glycoprotein_membrane_precursor_GPI-anchored,sporulation-specific_protein,[LOW_BITSCORE]_calmodulin_9,hercules_receptor_kinase_1,Leucine-rich_repeat_protein_kinase_family_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_3",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_3,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_2",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_42",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_42,DNA_helicase_ROCK-N-ROLLERS,[LOW_BITSCORE]_Class_II_aminoacyl-tRNA_and_biotin_synthetases_superfamily_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_42,Glutaredoxin_family_protein,DEAD_box_RNA_helicase_family_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_42,Kinase_interacting_(KIP1-like)_family_protein",1
"cysteine/histidine-rich_C1_domain_protein,DHFS-FPGS_homolog_B,DHFS-FPGS_homolog_B",1
"cysteine/histidine-rich_C1_domain_protein,DHFS-FPGS_homolog_B,DHFS-FPGS_homolog_B,type_one_serine/threonine_protein_phosphatase_4",1
"cysteine_synthase_C1,Mitochondrial_transcription_termination_factor_family_protein,Ha412HOChr05g0234091,[LOW_BITSCORE]_Cytidine/deoxycytidylate_deaminase_family_protein,histone-lysine_N-methyltransferase",1
"cystic_fibrosis_transmembrane_conductance_regulator,Proteasome_component_(PCI)_domain_protein,diphthamide_synthesis_DPH2_family_protein,GHMP_kinase_family_protein,pinoresinol_reductase_1,Pentatricopeptide_repeat_(PPR)_superfamily_protein,[LOW_BITSCORE]_Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein,pinoresinol_reductase_1,pinoresinol_reductase_1,[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein",1
"cytidinediphosphate_diacylglycerol_synthase_2,zinc_finger_(Ran-binding)_family_protein,[LOW_BITSCORE]_Major_facilitator_superfamily_protein",1
"cytidinediphosphate_diacylglycerol_synthase_4,Pentatricopeptide_repeat_(PPR)_superfamily_protein,Ha412HOChr04g0192781,Ha412HOChr04g0192791,[LOW_BITSCORE]_5'-3'_exonuclease_family_protein,[LOW_BITSCORE]_ribosomal_protein_S13A,[LOW_BITSCORE]_ribosomal_protein_S13A,[LOW_BITSCORE]_CTP_synthase_family_protein",1
"cytochrome_B5_isoform_B,inhibitor/interactor_with_cyclin-dependent_kinase",1
"cytochrome_B5_isoform_E,cytochrome_P450,_family_78,_subfamily_A,_polypeptide_6,[LOW_BITSCORE]_K+_transporter_1,[LOW_BITSCORE]_two-component_response_regulator-like_protein,ARM_repeat_superfamily_protein",1
"cytochrome_C_oxidase_6B,Seryl-tRNA_synthetase",1
"cytochrome_C_oxidase_6B,Zinc-binding_ribosomal_protein_family_protein,26S_proteasome_regulatory_subunit,_putative_(RPN5),TUDOR-SN_protein_1",1
"cytochrome_C_oxidase_assembly_factor,Disease_resistance_protein_(TIR-NBS-LRR_class)_family,disease_resistance_protein_(TIR-NBS-LRR_class),disease_resistance_protein_(TIR-NBS-LRR_class)_family,U2_small_nuclear_ribonucleoprotein_A",1
"cytochrome_C_oxidase_biogenesis_Cmc1-like_protein",1
"cytochrome_P450,_family_704,_subfamily_A,_polypeptide_2,AMP-dependent_synthetase_and_ligase_family_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,winged-helix_DNA-binding_transcription_factor_family_protein",1
"cytochrome_P450,_family_706,_subfamily_A,_polypeptide_4,[LOW_BITSCORE]_Actin-binding_FH2_(formin_homology_2)_family_protein",1
"cytochrome_P450,_family_706,_subfamily_A,_polypeptide_4,cytochrome_P450,_family_706,_subfamily_A,_polypeptide_4,[LOW_BITSCORE]_Galactose_oxidase/kelch_repeat_superfamily_protein,Transducin/WD40_repeat-like_superfamily_protein",1
"cytochrome_P450,_family_706,_subfamily_A,_polypeptide_6",1
"cytochrome_P450,_family_706,_subfamily_A,_polypeptide_6,Copper_amine_oxidase_family_protein,cytochrome_P450,_family_706,_subfamily_A,_polypeptide_4",1
"cytochrome_P450,_family_707,_subfamily_A,_polypeptide_4,uncharacterized_protein_AT4G34419",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_21,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_26,O-fucosyltransferase_family_protein",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,[LOW_BITSCORE]_ARM_repeat_superfamily_protein,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_23",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_23,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_23",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,Ppx-GppA_phosphatase",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,[LOW_BITSCORE]_Major_facilitator_superfamily_protein",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,cytochrome_P450,_family_71,_subfamily_B,_polypeptide_3,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_26,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,DNA-binding_protein_with_MIZ/SP-RING_zinc_finger,_PHD-finger_and_SAP_domain-containing_protein",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_26,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,[LOW_BITSCORE]_ethylene_induced_calmodulin_binding_protein",1
"cytochrome_P450,_family_71,_subfamily_B,_polypeptide_34",1
"cytochrome_P450,_family_71,_subfamily_B,_polypeptide_34,zinc/iron-chelating_domain_protein,Lung_seven_transmembrane_receptor_family_protein,structural_maintenance_of_chromosomes_protein,membrane-associated_kinase_regulator",1
"cytochrome_P450,_family_711,_subfamily_A,_polypeptide_1,IQ-domain_6",1
"cytochrome_P450,_family_714,_subfamily_A,_polypeptide_1,protein_kinase_C-like_zinc_finger_protein,Acyl-CoA_N-acyltransferases_(NAT)_superfamily_protein,GroES-like_zinc-binding_alcohol_dehydrogenase_family_protein",1
"cytochrome_P450,_family_716,_subfamily_A,_polypeptide_1,[LOW_BITSCORE]_Threonyl-tRNA_synthetase",1
"cytochrome_P450,_family_716,_subfamily_A,_polypeptide_1,cytochrome_P450,_family_716,_subfamily_A,_polypeptide_1,[LOW_BITSCORE]_WRKY_DNA-binding_protein_71,cyclic_nucleotide-gated_channel_17",1
